,close,date,tic
53,14.1935777171875,2000-02-23,sinawave_noise1
54,14.01480755,2000-02-24,sinawave_noise1
55,13.8371728515625,2000-02-25,sinawave_noise1
56,13.6610992,2000-02-26,sinawave_noise1
57,13.4869853609375,2000-02-27,sinawave_noise1
58,13.31520385,2000-02-28,sinawave_noise1
59,13.1461014953125,2000-02-29,sinawave_noise1
60,12.98,2000-03-01,sinawave_noise1
61,12.8171965046875,2000-03-02,sinawave_noise1
62,12.65796415,2000-03-03,sinawave_noise1
63,12.5025526390625,2000-03-04,sinawave_noise1
64,12.3511888,2000-03-05,sinawave_noise1
65,12.2040771484375,2000-03-06,sinawave_noise1
66,12.061400449999999,2000-03-07,sinawave_noise1
67,11.923320282812501,2000-03-08,sinawave_noise1
68,11.7899776,2000-03-09,sinawave_noise1
69,11.6614932921875,2000-03-10,sinawave_noise1
70,11.53796875,2000-03-11,sinawave_noise1
71,11.4194864265625,2000-03-12,sinawave_noise1
72,11.3061104,2000-03-13,sinawave_noise1
73,11.197886935937499,2000-03-14,sinawave_noise1
74,11.094845049999998,2000-03-15,sinawave_noise1
75,10.9969970703125,2000-03-16,sinawave_noise1
76,10.904339199999999,2000-03-17,sinawave_noise1
77,10.8168520796875,2000-03-18,sinawave_noise1
78,10.73450135,2000-03-19,sinawave_noise1
79,10.657238214062499,2000-03-20,sinawave_noise1
80,10.585,2000-03-21,sinawave_noise1
81,10.5177107234375,2000-03-22,sinawave_noise1
82,10.45528165,2000-03-23,sinawave_noise1
83,10.397611857812501,2000-03-24,sinawave_noise1
84,10.344588799999999,2000-03-25,sinawave_noise1
85,10.2960888671875,2000-03-26,sinawave_noise1
86,10.25197795,2000-03-27,sinawave_noise1
87,10.2121120015625,2000-03-28,sinawave_noise1
88,10.1763376,2000-03-29,sinawave_noise1
89,10.1444925109375,2000-03-30,sinawave_noise1
90,10.11640625,2000-03-31,sinawave_noise1
91,10.0919006453125,2000-04-01,sinawave_noise1
92,10.0707904,2000-04-02,sinawave_noise1
93,10.0528836546875,2000-04-03,sinawave_noise1
94,10.03798255,2000-04-04,sinawave_noise1
95,10.0258837890625,2000-04-05,sinawave_noise1
96,10.0163792,2000-04-06,sinawave_noise1
97,10.0092562984375,2000-04-07,sinawave_noise1
98,10.00429885,2000-04-08,sinawave_noise1
99,10.0012874328125,2000-04-09,sinawave_noise1
100,10.0,2000-04-10,sinawave_noise1
101,10.0002124421875,2000-04-11,sinawave_noise1
102,10.00169915,2000-04-12,sinawave_noise1
103,10.0042335765625,2000-04-13,sinawave_noise1
104,10.0075888,2000-04-14,sinawave_noise1
105,10.0115380859375,2000-04-15,sinawave_noise1
106,10.01585545,2000-04-16,sinawave_noise1
107,10.0203162203125,2000-04-17,sinawave_noise1
108,10.0246976,2000-04-18,sinawave_noise1
109,10.0287792296875,2000-04-19,sinawave_noise1
110,10.03234375,2000-04-20,sinawave_noise1
111,10.0351773640625,2000-04-21,sinawave_noise1
112,10.0370704,2000-04-22,sinawave_noise1
113,10.0378178734375,2000-04-23,sinawave_noise1
114,10.03722005,2000-04-24,sinawave_noise1
115,10.0350830078125,2000-04-25,sinawave_noise1
116,10.0312192,2000-04-26,sinawave_noise1
117,10.0254480171875,2000-04-27,sinawave_noise1
118,10.01759635,2000-04-28,sinawave_noise1
119,10.0074991515625,2000-04-29,sinawave_noise1
120,9.995,2000-04-30,sinawave_noise1
121,9.9799516609375,2000-05-01,sinawave_noise1
122,9.96221665,2000-05-02,sinawave_noise1
123,9.9416677953125,2000-05-03,sinawave_noise1
124,9.918188800000001,2000-05-04,sinawave_noise1
125,9.8916748046875,2000-05-05,sinawave_noise1
126,9.86203295,2000-05-06,sinawave_noise1
127,9.8291829390625,2000-05-07,sinawave_noise1
128,9.7930576,2000-05-08,sinawave_noise1
129,9.7536034484375,2000-05-09,sinawave_noise1
130,9.71078125,2000-05-10,sinawave_noise1
131,9.6645665828125,2000-05-11,sinawave_noise1
132,9.6149504,2000-05-12,sinawave_noise1
133,9.5619395921875,2000-05-13,sinawave_noise1
134,9.505557549999999,2000-05-14,sinawave_noise1
135,9.4458447265625,2000-05-15,sinawave_noise1
136,9.382859199999999,2000-05-16,sinawave_noise1
137,9.3166772359375,2000-05-17,sinawave_noise1
138,9.24739385,2000-05-18,sinawave_noise1
139,9.1751233703125,2000-05-19,sinawave_noise1
140,9.1,2000-05-20,sinawave_noise1
141,9.0221783796875,2000-05-21,sinawave_noise1
142,8.94183415,2000-05-22,sinawave_noise1
143,8.859164514062499,2000-05-23,sinawave_noise1
144,8.774388799999999,2000-05-24,sinawave_noise1
145,8.6877490234375,2000-05-25,sinawave_noise1
146,8.59951045,2000-05-26,sinawave_noise1
147,8.509962157812499,2000-05-27,sinawave_noise1
148,8.419417600000001,2000-05-28,sinawave_noise1
149,8.3282151671875,2000-05-29,sinawave_noise1
150,8.23671875,2000-05-30,sinawave_noise1
151,8.1453183015625,2000-05-31,sinawave_noise1
152,8.054430400000001,2000-06-01,sinawave_noise1
153,7.9644988109375,2000-06-02,sinawave_noise1
154,7.875995049999999,2000-06-03,sinawave_noise1
155,7.7894189453125,2000-06-04,sinawave_noise1
156,7.705299200000001,2000-06-05,sinawave_noise1
157,7.624193954687501,2000-06-06,sinawave_noise1
158,7.546691349999999,2000-06-07,sinawave_noise1
159,7.4734100890625,2000-06-08,sinawave_noise1
160,7.405,2000-06-09,sinawave_noise1
161,7.3421425984374995,2000-06-10,sinawave_noise1
162,7.285551649999998,2000-06-11,sinawave_noise1
163,7.2359737328125,2000-06-12,sinawave_noise1
164,7.194188799999999,2000-06-13,sinawave_noise1
165,7.1610107421875,2000-06-14,sinawave_noise1
166,7.13728795,2000-06-15,sinawave_noise1
167,7.1239038765625,2000-06-16,sinawave_noise1
168,7.121777600000001,2000-06-17,sinawave_noise1
169,7.131864385937499,2000-06-18,sinawave_noise1
170,7.15515625,2000-06-19,sinawave_noise1
171,7.192682520312499,2000-06-20,sinawave_noise1
172,7.245510399999998,2000-06-21,sinawave_noise1
173,7.314745529687499,2000-06-22,sinawave_noise1
174,7.4015325500000015,2000-06-23,sinawave_noise1
175,7.5070556640625,2000-06-24,sinawave_noise1
176,7.632539199999999,2000-06-25,sinawave_noise1
177,7.779248173437502,2000-06-26,sinawave_noise1
178,7.948488849999997,2000-06-27,sinawave_noise1
179,8.1416093078125,2000-06-28,sinawave_noise1
180,8.36,2000-06-29,sinawave_noise1
181,8.605094317187497,2000-06-30,sinawave_noise1
182,8.87836915,2000-07-01,sinawave_noise1
183,9.181345451562503,2000-07-02,sinawave_noise1
184,9.5155888,2000-07-03,sinawave_noise1
185,9.8827099609375,2000-07-04,sinawave_noise1
186,10.284365450000001,2000-07-05,sinawave_noise1
187,10.722258095312496,2000-07-06,sinawave_noise1
188,11.1981376,2000-07-07,sinawave_noise1
189,11.713801104687505,2000-07-08,sinawave_noise1
190,12.27109375,2000-07-09,sinawave_noise1
191,12.871909239062502,2000-07-10,sinawave_noise1
192,13.518190399999995,2000-07-11,sinawave_noise1
193,14.211929748437502,2000-07-12,sinawave_noise1
194,14.955170050000001,2000-07-13,sinawave_noise1
195,15.7500048828125,2000-07-14,sinawave_noise1
196,16.598579199999996,2000-07-15,sinawave_noise1
197,17.503089892187486,2000-07-16,sinawave_noise1
198,18.465786350000013,2000-07-17,sinawave_noise1
199,19.4889710265625,2000-07-18,sinawave_noise1
